booking_id,passenger_id,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,name,age,gender,nationality,email,country_id
283170,429625,1,Online,One-way,31,5,12:43,2023-07-02,Paris - Rome,NRT,Yes,Yes,No,2.988904669923813,1,Lisa Wagner DDS,36,Male,Svalbard & Jan Mayen Islands,travis95@example.org,7
309207,663499,3,Offline,One-way,21,7,23:42,2023-07-03,Tokyo - Sydney,NRT,No,No,No,4.416155050375875,1,Tina Hughes,39,Male,Korea,rebecca32@example.net,7
74271,541866,5,Online,One-way,16,9,10:59,2023-07-21,Paris - Rome,JFK,Yes,Yes,No,10.975096608878136,1,Robert Vaughan,58,Female,Brunei Darussalam,parrishrichard@example.org,4
994249,857776,3,Offline,Round-trip,51,8,01:56,2023-08-08,Paris - Rome,CDG,Yes,No,No,3.6174228404987714,1,Daniel Sanders,80,Male,Central African Republic,jlopez@example.org,3
997420,808509,4,Online,Round-trip,33,6,05:00,2023-07-03,New York - London,CDG,Yes,Yes,Yes,9.04660741550854,1,Andrea Kramer,44,Female,Guinea-Bissau,jonesmason@example.net,6
364433,128784,5,Offline,One-way,9,5,11:05,2023-06-28,New York - London,CDG,No,No,Yes,7.87442629865544,0,Shelby Wright,46,Male,India,masonholmes@example.org,3
310157,763525,1,Offline,Round-trip,41,5,22:48,2023-07-26,Tokyo - Sydney,CDG,Yes,Yes,Yes,11.612245762716354,1,Richard Phelps,80,Male,French Guiana,craighernandez@example.net,9
354359,326943,5,Online,Round-trip,33,6,01:43,2023-07-05,Tokyo - Sydney,NRT,No,Yes,Yes,6.797255154618273,1,Jason Gray,50,Female,Ecuador,armstrongtanya@example.com,7
903468,775643,1,Offline,Round-trip,7,1,21:59,2023-08-04,New York - London,NRT,Yes,No,Yes,5.779197334872,1,Elizabeth Moore,76,Female,Japan,gutierrezpaula@example.org,9
186586,464915,2,Online,Round-trip,58,1,18:55,2023-06-30,Paris - Rome,NRT,Yes,Yes,Yes,10.622576978414575,0,Sharon Thomas,58,Male,Armenia,yhunter@example.com,7
679957,275237,1,Offline,One-way,11,4,19:03,2023-07-26,Paris - Rome,CDG,Yes,No,No,4.095709794147352,1,Joshua Sharp,61,Male,Malaysia,thomas80@example.org,1
170144,722648,4,Offline,Round-trip,39,3,16:05,2023-06-30,New York - London,JFK,No,No,No,10.419935027017281,1,Andrea Stephens,27,Female,Gabon,davisbrittany@example.org,6
37783,135590,1,Offline,One-way,58,7,10:02,2023-07-05,New York - London,JFK,Yes,Yes,Yes,1.6773166967181892,0,Daniel Coleman,18,Male,Saint Pierre and Miquelon,charlesbenjamin@example.com,4
820104,444801,2,Offline,One-way,2,4,02:58,2023-06-12,New York - London,JFK,Yes,Yes,No,3.1333444476923313,0,Mariah Nelson,59,Female,El Salvador,barrydiaz@example.com,8
364274,549859,1,Online,Round-trip,7,5,12:23,2023-07-12,Paris - Rome,NRT,No,Yes,No,5.188185425321503,1,Kristen Greene,66,Female,Guyana,gordonmindy@example.org,2
517114,86895,2,Online,One-way,14,4,04:29,2023-08-04,Paris - Rome,JFK,Yes,Yes,No,8.279087100689374,0,Roger Murphy,57,Male,Somalia,parkerchristopher@example.org,9
547195,492263,2,Offline,One-way,26,1,09:46,2023-06-23,Paris - Rome,CDG,No,Yes,Yes,9.38612262018155,0,Phillip Jordan,48,Female,Bulgaria,kevin02@example.com,3
366139,85707,1,Offline,Round-trip,45,1,04:45,2023-07-01,Paris - Rome,JFK,Yes,Yes,No,8.746377586066082,0,Audrey Kelly,64,Female,Isle of Man,arodriguez@example.com,3
89076,103207,4,Offline,One-way,20,7,15:32,2023-07-22,Paris - Rome,CDG,Yes,No,No,10.178787253026975,1,Joseph Davis,29,Male,Mayotte,jreeves@example.org,5
906108,227438,4,Offline,Round-trip,56,6,14:42,2023-06-19,Paris - Rome,CDG,Yes,No,Yes,9.424370052318334,1,Benjamin Clarke,58,Female,Mexico,carlbrown@example.net,5
221206,342060,3,Online,One-way,39,6,04:30,2023-07-22,Tokyo - Sydney,NRT,No,No,No,10.547740059439965,0,James Dennis,61,Female,Trinidad and Tobago,ygraham@example.com,1
420573,807157,4,Online,Round-trip,24,5,22:33,2023-06-20,Tokyo - Sydney,NRT,Yes,No,Yes,10.56132887143843,1,Bryan Moore,49,Female,Falkland Islands (Malvinas),jennifer45@example.net,7
408876,798996,3,Offline,Round-trip,37,8,08:29,2023-07-19,Paris - Rome,NRT,No,No,Yes,9.485043578143518,0,Stephen Moran,67,Male,Tokelau,wroberts@example.com,8
72795,904124,4,Offline,Round-trip,1,4,04:48,2023-08-05,New York - London,JFK,No,No,Yes,5.292758070415671,1,Cheryl Johnson,35,Male,Rwanda,armstrongkevin@example.net,1
761693,359638,5,Offline,One-way,47,8,15:23,2023-07-27,Tokyo - Sydney,NRT,No,Yes,Yes,2.660876238951131,1,Brent Jones,47,Female,Monaco,kristenkhan@example.net,1
361337,230774,2,Online,Round-trip,8,4,18:10,2023-07-22,Tokyo - Sydney,NRT,No,Yes,Yes,3.423296656029968,1,Laura Molina,40,Female,New Zealand,andersonstephanie@example.org,1
235380,97626,4,Offline,One-way,7,1,09:01,2023-07-21,New York - London,CDG,Yes,Yes,No,10.999993684179818,1,Sherry Smith,48,Female,United States Virgin Islands,fieldsbriana@example.org,4
393824,458174,1,Offline,Round-trip,27,4,00:46,2023-07-09,Tokyo - Sydney,NRT,Yes,Yes,Yes,7.596311605466944,0,David Brown,59,Male,Nigeria,robertstewart@example.org,4
996550,582152,3,Offline,One-way,22,8,01:15,2023-07-08,Paris - Rome,CDG,No,Yes,Yes,7.041510381691845,0,Patricia Jackson,69,Male,Chile,tiffany36@example.com,4
978559,337130,5,Online,One-way,19,8,08:14,2023-07-28,New York - London,CDG,Yes,Yes,Yes,1.1252239027548536,1,Julie Burke,39,Female,Libyan Arab Jamahiriya,umckenzie@example.com,8
857898,651453,3,Offline,One-way,16,6,05:25,2023-08-04,New York - London,CDG,No,Yes,Yes,7.865265074518963,1,Matthew Cooper,39,Female,Dominican Republic,troy15@example.net,4
160670,61425,5,Offline,Round-trip,52,2,10:33,2023-06-24,New York - London,CDG,No,Yes,Yes,9.45963827201979,1,Brandy Bass,21,Female,Northern Mariana Islands,elizabethmartin@example.org,1
172207,720822,3,Offline,Round-trip,45,4,05:06,2023-06-21,New York - London,JFK,Yes,Yes,No,8.676326029030808,0,Michael Santos,53,Female,Tonga,jonesdustin@example.net,7
881213,562870,4,Offline,Round-trip,48,6,18:59,2023-07-26,Paris - Rome,JFK,Yes,Yes,No,4.234955988401117,0,Amber Crane,19,Male,Brazil,edwardcannon@example.com,10
803378,536270,2,Offline,Round-trip,6,1,17:40,2023-06-24,Tokyo - Sydney,NRT,Yes,Yes,Yes,2.2325664789792556,0,Cole Garcia,47,Female,Cambodia,hgomez@example.com,9
663149,33048,5,Online,One-way,46,8,22:34,2023-07-07,Paris - Rome,NRT,No,Yes,Yes,8.136048605209163,1,Kevin Robinson,78,Female,Antigua and Barbuda,adamspaul@example.net,10
111958,448566,2,Offline,One-way,27,9,01:19,2023-07-07,New York - London,CDG,Yes,No,Yes,7.840871514232976,1,Alan Donaldson,55,Male,Kyrgyz Republic,nancy27@example.net,1
82476,577219,1,Online,One-way,29,10,12:34,2023-06-20,Paris - Rome,NRT,Yes,Yes,No,2.9079258986845034,1,Mariah Mitchell,50,Male,Finland,walshkeith@example.net,1
943698,157767,2,Offline,One-way,2,4,17:02,2023-06-12,New York - London,JFK,No,Yes,No,9.291974117968822,0,James Zuniga,65,Female,Colombia,dpierce@example.net,8
464697,457695,5,Offline,Round-trip,57,8,20:38,2023-07-28,New York - London,JFK,Yes,No,Yes,11.986588114584036,1,Cole Scott,69,Male,Latvia,kaylee56@example.net,3
203651,883087,4,Online,Round-trip,55,3,07:24,2023-07-26,Paris - Rome,JFK,Yes,No,No,10.476693895993645,0,Elizabeth Anderson,67,Female,Mali,cnguyen@example.com,7
183251,7047,3,Offline,Round-trip,37,5,19:26,2023-06-26,Tokyo - Sydney,CDG,Yes,Yes,No,10.654107388016673,0,Matthew Edwards,42,Female,Bhutan,nicholasbrowning@example.org,9
45181,200857,1,Online,One-way,44,10,09:38,2023-06-24,New York - London,CDG,Yes,Yes,Yes,10.316053493784962,1,Johnny Maxwell,30,Female,Peru,brandonerickson@example.org,6
352860,490431,3,Offline,Round-trip,40,8,22:30,2023-07-15,Tokyo - Sydney,NRT,Yes,No,Yes,1.3949950027749445,1,Breanna Ramirez,80,Female,Uganda,becky12@example.org,6
483568,949014,1,Online,Round-trip,19,3,18:59,2023-06-24,Paris - Rome,JFK,Yes,No,Yes,2.4257945530369462,1,Heather Curtis,41,Female,Albania,erica10@example.org,3
478540,764369,3,Offline,Round-trip,56,1,14:04,2023-06-25,New York - London,NRT,Yes,Yes,Yes,11.431610592178572,0,Timothy Warren,56,Male,Niger,xbaker@example.org,6
281692,5724,2,Online,Round-trip,5,4,10:51,2023-07-26,New York - London,NRT,Yes,Yes,No,10.683775329514797,1,Matthew Chang,36,Female,British Virgin Islands,andrew13@example.net,1
688831,739509,5,Online,One-way,43,8,19:25,2023-06-21,New York - London,JFK,Yes,No,Yes,7.96513435470974,0,Nicholas Rice,67,Male,Bosnia and Herzegovina,silvatimothy@example.org,2
338994,409732,4,Offline,Round-trip,49,7,15:49,2023-07-13,Tokyo - Sydney,JFK,Yes,Yes,Yes,9.240868218758306,1,Lauren Peterson,28,Female,Saint Helena,ufrench@example.net,5
379424,231364,4,Offline,Round-trip,24,5,23:20,2023-06-12,Tokyo - Sydney,CDG,No,Yes,No,3.975397737367028,0,Lisa Smith,69,Male,Macao,pburgess@example.net,10
402852,748149,5,Online,Round-trip,47,10,17:27,2023-06-12,Tokyo - Sydney,NRT,Yes,No,No,6.55197238926447,1,Megan Henry,38,Female,Guinea,warejoseph@example.org,10
172879,536059,3,Offline,One-way,10,1,07:58,2023-07-08,Paris - Rome,NRT,Yes,No,Yes,9.111207483106124,1,Victoria Hayes,67,Female,Guadeloupe,stephen04@example.org,5
766427,421563,4,Offline,One-way,22,4,05:18,2023-07-22,New York - London,NRT,No,Yes,No,5.012083397703192,0,Tim Merritt,37,Male,Ireland,caitlin30@example.com,7
571754,929348,1,Offline,One-way,59,2,01:50,2023-07-21,New York - London,CDG,No,Yes,No,5.080446721714309,1,Jacqueline Townsend,51,Female,South Georgia and the South Sandwich Islands,jason32@example.com,1
775623,441484,3,Online,Round-trip,17,8,17:27,2023-07-10,Paris - Rome,JFK,Yes,Yes,Yes,1.852466229756622,1,Joseph Garcia,46,Female,Maldives,mendozajonathan@example.com,10
386251,954526,2,Online,Round-trip,26,4,01:58,2023-07-09,New York - London,CDG,No,No,No,1.2003499153978063,1,James James,67,Male,Italy,vbaxter@example.net,7
629923,692138,1,Online,One-way,22,5,00:55,2023-07-14,Paris - Rome,NRT,Yes,Yes,Yes,5.0753872690438735,1,Edward Kaiser,56,Female,Poland,sophiathompson@example.org,1
535158,731046,5,Offline,Round-trip,17,4,15:40,2023-07-15,Paris - Rome,JFK,No,No,No,6.0168591631832715,1,Jennifer Walker,66,Male,Liberia,smoore@example.org,6
845164,745224,4,Offline,Round-trip,6,5,11:05,2023-06-28,Paris - Rome,NRT,No,No,Yes,3.05028551172401,0,Tamara Bailey,56,Female,New Caledonia,reyesemily@example.net,1
216656,580906,3,Offline,Round-trip,10,7,03:40,2023-06-19,New York - London,JFK,Yes,Yes,No,4.463532476732377,1,Alison Gallegos,53,Male,Austria,uwalker@example.org,7
526981,632758,3,Offline,Round-trip,39,2,00:25,2023-07-06,Paris - Rome,JFK,No,No,No,1.873077297411758,1,Lucas Jimenez,69,Female,Mauritania,april35@example.com,5
501792,781234,5,Offline,One-way,11,10,14:22,2023-06-28,New York - London,NRT,Yes,No,No,1.117757991164891,0,Austin Vargas,45,Male,Jersey,cheyenne11@example.net,4
788558,477878,3,Online,One-way,8,7,01:17,2023-07-21,New York - London,NRT,Yes,No,Yes,6.20930313090038,0,Mrs. Gabrielle Schwartz MD,46,Female,Oman,jennifer72@example.net,4
483360,873148,5,Online,Round-trip,23,1,07:16,2023-07-19,Paris - Rome,CDG,Yes,Yes,Yes,11.255332429626625,0,William Pratt,80,Male,Japan,amandathompson@example.net,2
541319,785856,2,Offline,One-way,14,8,12:07,2023-07-01,Tokyo - Sydney,CDG,Yes,Yes,No,9.860012419918144,0,Lori Woods,32,Male,Benin,barbara54@example.com,5
980884,310825,3,Offline,Round-trip,44,1,22:20,2023-07-08,Tokyo - Sydney,JFK,No,Yes,No,6.269186038369473,0,Lisa Steele,52,Female,Antigua and Barbuda,emma71@example.org,5
923084,113393,1,Online,Round-trip,11,5,03:51,2023-07-18,Paris - Rome,NRT,Yes,No,No,2.001780470070444,1,Dr. Michael Hansen,18,Male,Bolivia,traceytucker@example.com,9
583728,774413,2,Online,One-way,6,8,18:51,2023-08-04,Paris - Rome,JFK,No,No,No,5.156062781674612,0,Matthew Martin,32,Male,Wallis and Futuna,evansmargaret@example.com,7
489498,789574,4,Offline,Round-trip,7,3,04:26,2023-06-28,Paris - Rome,JFK,No,Yes,No,7.932825032405864,0,Shawn Love,77,Female,Ireland,natalie93@example.org,3
153659,362875,2,Offline,One-way,45,8,18:01,2023-07-26,New York - London,NRT,No,Yes,No,5.517385347872805,0,Mr. Charles Phelps,62,Male,Cameroon,wallslaura@example.com,7
418172,796956,1,Online,One-way,52,2,12:14,2023-06-11,Paris - Rome,JFK,Yes,No,Yes,4.04865775400072,0,Stephanie Taylor,53,Female,Belgium,kayla49@example.com,8
570443,696286,5,Offline,One-way,56,3,08:33,2023-06-20,Tokyo - Sydney,JFK,No,Yes,No,7.946161627961212,1,Megan Black,43,Male,Poland,saundersthomas@example.com,10
541012,645546,4,Offline,Round-trip,10,8,12:56,2023-07-08,Tokyo - Sydney,JFK,Yes,No,No,2.3675441429038138,1,Samantha Roach,41,Male,Malawi,fernandezshannon@example.com,2
26970,905176,5,Offline,One-way,46,5,03:06,2023-07-12,Tokyo - Sydney,JFK,No,No,No,4.749697560102775,1,Misty Colon,79,Male,Bahrain,william70@example.com,5
177561,895707,5,Offline,Round-trip,34,8,00:36,2023-07-26,Tokyo - Sydney,CDG,Yes,No,No,7.15824723177018,0,Stephanie Hill,79,Male,Micronesia,donaldsonjessica@example.net,2
50023,271031,4,Online,One-way,12,4,06:02,2023-06-27,Paris - Rome,NRT,No,Yes,No,11.767676091259146,1,Justin Palmer,75,Male,Guyana,tylernavarro@example.org,7
264858,485374,1,Online,Round-trip,46,7,07:51,2023-06-29,New York - London,JFK,No,No,Yes,8.970570947495164,0,Ronald Herring,80,Male,Eritrea,brownmisty@example.net,6
509953,659883,4,Online,Round-trip,7,9,13:12,2023-07-28,Tokyo - Sydney,JFK,No,Yes,Yes,9.577430731745743,0,Michelle Kemp,31,Female,Marshall Islands,umeadows@example.com,4
64131,429102,5,Offline,One-way,8,5,04:34,2023-06-29,Paris - Rome,CDG,Yes,Yes,Yes,7.424926277391492,0,Michael Lopez,19,Female,Iceland,allenkelsey@example.net,1
966896,898365,4,Offline,One-way,51,10,23:48,2023-07-11,New York - London,JFK,No,Yes,No,1.5826068748464461,0,Jonathan Bell,38,Female,Jamaica,molly75@example.net,1
732569,692093,2,Online,One-way,47,3,16:26,2023-06-17,Paris - Rome,JFK,Yes,No,Yes,10.415149251761152,1,John Hill,69,Female,Niger,bradley44@example.org,4
868056,346586,4,Online,Round-trip,35,9,15:27,2023-06-15,New York - London,CDG,No,No,Yes,10.756665597317422,1,Zachary Hudson,51,Female,Eritrea,heather45@example.org,6
56771,218038,4,Online,One-way,37,1,06:01,2023-06-18,New York - London,CDG,Yes,Yes,Yes,4.925543966290753,1,Tony Lynch,63,Female,Central African Republic,ehaynes@example.net,3
838407,526199,4,Offline,Round-trip,40,3,23:24,2023-07-01,Paris - Rome,CDG,Yes,No,No,5.410597083896841,0,Kenneth Diaz,62,Male,Saint Pierre and Miquelon,hunterdanielle@example.com,4
171916,779710,5,Offline,One-way,21,2,19:01,2023-08-04,New York - London,NRT,Yes,Yes,Yes,5.730431513237585,1,Donald Farley,72,Female,Sao Tome and Principe,alicialawson@example.com,6
35427,664264,4,Offline,One-way,6,6,15:48,2023-06-18,Tokyo - Sydney,JFK,No,No,No,6.185680098052736,0,Tracy Craig,58,Male,Costa Rica,mbailey@example.com,3
323021,192216,1,Offline,One-way,49,10,23:18,2023-06-19,New York - London,NRT,Yes,No,No,5.6229911101844925,0,Mario Williams,75,Male,Israel,taylorbrian@example.com,3
245038,24314,1,Offline,Round-trip,17,5,10:05,2023-06-23,Paris - Rome,CDG,No,No,No,9.171217885756525,0,Christine Gordon,70,Female,Gibraltar,kevin87@example.com,3
525390,338079,2,Offline,One-way,15,5,10:42,2023-07-23,New York - London,CDG,Yes,Yes,No,1.8983238627928969,0,Brian Fuller,40,Male,Equatorial Guinea,matthewmarks@example.com,8
39330,10711,3,Offline,One-way,22,7,16:05,2023-06-16,Paris - Rome,CDG,Yes,No,No,8.830457880069279,1,Henry Carlson,43,Male,Ethiopia,michellegonzalez@example.net,8
435671,107645,1,Online,One-way,7,5,14:39,2023-07-14,Paris - Rome,NRT,No,No,Yes,3.729163695223045,1,Jerry Barrett II,48,Female,Senegal,spowell@example.org,7
581795,627264,1,Offline,Round-trip,58,10,19:48,2023-07-22,Paris - Rome,NRT,No,Yes,Yes,6.1084834072526615,0,Bonnie Campbell,59,Male,French Guiana,ulawrence@example.com,2
468586,383787,5,Offline,Round-trip,31,3,03:27,2023-06-13,New York - London,CDG,Yes,No,Yes,10.612981303010837,1,Brian Bailey,46,Male,Central African Republic,ronald94@example.org,4
704234,115854,3,Online,Round-trip,14,3,07:58,2023-08-07,Paris - Rome,CDG,Yes,Yes,No,10.705757466581687,0,Mike Nunez,42,Male,Saint Kitts and Nevis,glennhernandez@example.net,10
263768,990148,1,Offline,One-way,4,7,20:17,2023-06-11,Paris - Rome,NRT,Yes,No,No,8.856141297749026,1,Maureen Powell,21,Female,Kiribati,emccarty@example.org,6
976625,145492,2,Online,Round-trip,10,6,11:16,2023-06-16,New York - London,JFK,Yes,No,Yes,3.313383540932504,1,Matthew Curtis,42,Female,Jersey,xrogers@example.net,10
648202,125242,2,Online,Round-trip,51,1,11:58,2023-08-01,New York - London,NRT,No,Yes,Yes,7.85179153612608,1,Jennifer Smith,70,Male,Iceland,coxbrittany@example.net,9
705600,682826,3,Offline,Round-trip,12,8,17:26,2023-07-25,New York - London,NRT,No,Yes,Yes,7.0538278687430065,0,Erik Moore,80,Female,Bermuda,brittany75@example.com,8
239551,93561,5,Offline,One-way,35,9,04:16,2023-06-15,Tokyo - Sydney,CDG,Yes,Yes,No,5.75714483004962,0,Raymond Hill,43,Male,Bouvet Island (Bouvetoya),nicolewright@example.org,9
302465,593532,5,Online,Round-trip,56,6,01:21,2023-06-27,New York - London,JFK,Yes,Yes,Yes,11.485720831814035,0,Amanda Jacobson,53,Male,Luxembourg,douglasgonzalez@example.org,7
447277,334362,3,Offline,Round-trip,5,1,08:06,2023-06-15,Paris - Rome,NRT,No,No,Yes,11.353841809087987,0,Joel Howard,41,Male,Falkland Islands (Malvinas),ggonzalez@example.org,10
212983,451488,4,Offline,Round-trip,32,5,03:02,2023-07-12,New York - London,CDG,Yes,No,No,6.873842171868199,0,Keith Bailey,63,Male,Equatorial Guinea,catherine04@example.net,5
927878,29003,3,Online,Round-trip,51,9,17:16,2023-06-11,Tokyo - Sydney,NRT,No,No,No,1.0390916169734106,1,Brenda Mcclure,61,Male,Kenya,watsonchad@example.org,3
454233,224860,2,Offline,One-way,29,7,11:35,2023-07-16,Tokyo - Sydney,CDG,No,Yes,No,10.392320828166197,0,Amanda Morales,66,Male,Israel,sarahwood@example.com,1
206224,26509,4,Offline,Round-trip,4,7,22:12,2023-06-24,New York - London,NRT,No,No,Yes,3.516937836860942,0,Debra Cabrera,33,Male,Belgium,nicole65@example.org,4
458852,818541,5,Offline,One-way,28,1,13:09,2023-07-08,New York - London,CDG,Yes,Yes,Yes,8.632832291107645,0,Shelly Bond,41,Male,Christmas Island,bonnie76@example.org,2
991258,706056,3,Online,One-way,8,10,19:53,2023-07-30,Tokyo - Sydney,NRT,No,No,Yes,7.836951221719893,0,Jay Jackson,29,Male,Andorra,angelawilliams@example.com,10
563228,961158,5,Offline,One-way,3,5,08:47,2023-06-26,Tokyo - Sydney,CDG,No,Yes,No,11.171341129203736,1,Daniel Smith,56,Female,Palau,zhill@example.org,10
822196,765567,4,Online,Round-trip,36,6,22:37,2023-08-03,New York - London,CDG,No,No,Yes,4.630939629373337,0,Ashlee Bowman,19,Male,Montenegro,slee@example.net,5
650663,885411,4,Offline,One-way,25,2,21:16,2023-06-28,Tokyo - Sydney,CDG,No,No,No,8.098659800306269,0,Dylan Cross,39,Male,Andorra,kramerbrooke@example.com,5
656073,170882,5,Online,Round-trip,49,3,16:57,2023-08-03,Paris - Rome,JFK,Yes,No,No,3.2509811174448364,0,Jim Murphy,33,Male,Lesotho,hannah66@example.net,3
768034,665501,3,Online,One-way,51,7,17:17,2023-06-18,Paris - Rome,CDG,Yes,Yes,No,8.35154665816484,1,Marc Robles,42,Female,Russian Federation,jonescandice@example.org,6
194565,624932,3,Online,Round-trip,17,7,10:56,2023-06-25,Tokyo - Sydney,CDG,Yes,No,No,1.9874763134648892,0,Debbie English,59,Female,Madagascar,randallstanley@example.net,1
273492,413325,2,Offline,One-way,14,4,23:15,2023-08-05,Paris - Rome,CDG,No,Yes,Yes,1.0270080217094582,0,Alexandra Alvarez,51,Female,Tonga,salinassabrina@example.net,9
908124,785758,5,Online,Round-trip,13,6,07:53,2023-08-09,Tokyo - Sydney,CDG,No,Yes,No,6.219084533589269,1,Julie Kelly,71,Female,Czech Republic,michaelroth@example.org,9
774159,584762,4,Online,Round-trip,14,10,05:17,2023-07-19,New York - London,JFK,Yes,Yes,No,9.814898468885122,0,Christy Thornton,58,Male,Tunisia,alice28@example.org,4
644128,89324,1,Online,Round-trip,10,9,11:12,2023-08-04,Tokyo - Sydney,NRT,No,No,Yes,4.909535422462287,0,Damon Doyle,52,Female,Mayotte,dking@example.net,1
952834,464123,2,Online,Round-trip,47,5,17:14,2023-08-04,New York - London,CDG,Yes,Yes,No,6.482141478715248,1,Dana Smith,70,Female,Singapore,crystallewis@example.net,7
833879,76608,3,Offline,One-way,11,7,13:06,2023-07-02,Paris - Rome,CDG,Yes,No,Yes,4.840954028347117,1,Joann Morris,31,Male,Niue,fritzedwin@example.com,8
862509,224330,1,Offline,Round-trip,7,10,12:23,2023-07-24,Paris - Rome,NRT,Yes,Yes,Yes,5.695934252922006,1,Natalie Allen,36,Male,Azerbaijan,smithkristen@example.com,9
40753,373032,4,Online,One-way,21,1,06:58,2023-08-08,Tokyo - Sydney,CDG,Yes,Yes,Yes,6.961714596264478,0,Paul Hendrix,53,Female,Liberia,xunderwood@example.org,4
900982,414751,1,Online,One-way,7,8,03:45,2023-07-28,Paris - Rome,JFK,No,Yes,No,4.744107327307351,1,Laura Mata,66,Male,Zimbabwe,charles45@example.net,6
134214,166037,5,Online,One-way,52,1,23:31,2023-06-17,Paris - Rome,NRT,No,No,No,2.0075060842800663,1,Anna Munoz,38,Female,Denmark,rwolfe@example.com,10
153715,798112,3,Online,One-way,58,6,18:01,2023-07-02,Paris - Rome,JFK,Yes,No,Yes,9.507805332268143,1,Matthew Barry,26,Female,Iraq,smithkristy@example.org,9
742339,309480,1,Online,One-way,17,3,06:44,2023-07-20,Tokyo - Sydney,CDG,No,Yes,No,7.694695131222563,1,Jodi Warner,31,Female,Bahrain,billylozano@example.net,6
